timestamp,cpu_usage,memory_usage,disk_usage,disk_io,network_in,network_out,response_time,request_count,error_rate,active_users,service_name,region,deployment_version,day_of_week,hour,anomaly_type,is_anomaly,day,month,system_load,network_traffic
2026-07-16 17:20:00,30.8,51.1,76.0,21.1,9.6,3.1,109,611,0.069,213,auth-api,us-east,v1.2.4,Thursday,17.0,none,0,16.0,7.0,52.63333333333333,12.7
2026-07-16 17:25:00,35.4,49.7,76.6,19.4,6.8,3.4,89,611,0.003,249,frontend-web,ap-southeast,v1.3.0-rc1,Thursday,17.0,none,0,16.0,7.0,53.9,10.2
2026-07-16 17:30:00,31.0,48.9,76.0,20.7,5.3,-1.0,66,475,0.007,160,auth-api,ap-southeast,v1.2.5,Thursday,17.0,none,0,16.0,7.0,51.96666666666667,4.3
2026-07-16 17:35:00,26.3,47.9,75.4,14.0,7.6,4.8,78,674,0.054,207,auth-api,ap-southeast,v1.3.0-rc1,Thursday,17.0,none,0,16.0,7.0,49.866666666666674,12.399999999999999
2026-07-16 17:40:00,22.5,50.2,76.1,9.2,9.8,5.0,98,574,0.001,190,inventory-db,us-west,v1.2.5,Thursday,17.0,none,0,16.0,7.0,49.6,14.8
2026-07-16 17:45:00,33.6,47.8,76.5,19.1,3.3,-0.0,54,456,0.009,148,inventory-db,us-west,v1.2.4,Thursday,17.0,none,0,16.0,7.0,52.63333333333333,3.3
2026-07-16 17:50:00,29.0,49.5,76.1,30.5,0.1,4.5,83,558,0.009,221,auth-api,us-west,v1.2.4,Thursday,17.0,none,0,16.0,7.0,51.53333333333333,4.6
2026-07-16 17:55:00,31.7,50.7,75.6,7.8,0.9,4.2,61,546,0.034,222,inventory-db,ap-southeast,v1.2.4,Thursday,17.0,none,0,16.0,7.0,52.666666666666664,5.1000000000000005
2026-07-16 18:00:00,20.9,45.3,76.1,26.3,1.3,2.9,97,375,0.011,171,frontend-web,eu-central,v1.2.4,Thursday,18.0,none,0,16.0,7.0,47.43333333333333,4.2
2026-07-16 18:05:00,36.1,49.5,75.7,18.0,7.0,1.2,62,434,0.031,176,auth-api,us-west,v1.2.5,Thursday,18.0,none,0,16.0,7.0,53.76666666666667,8.2
2026-07-16 18:10:00,32.7,51.7,76.3,4.9,2.3,1.9,65,519,0.002,166,auth-api,us-west,v1.2.4,Thursday,18.0,none,0,16.0,7.0,53.56666666666666,4.199999999999999
2026-07-16 18:15:00,37.6,51.7,75.0,20.9,6.6,5.2,98,524,0.018,194,frontend-web,us-east,v1.2.5,Thursday,18.0,none,0,16.0,7.0,54.76666666666667,11.8
2026-07-16 18:20:00,28.6,52.5,75.6,8.3,6.3,6.9,104,755,0.018,234,payment-service,eu-central,v1.2.5,Thursday,18.0,none,0,16.0,7.0,52.23333333333333,13.2
2026-07-16 18:25:00,35.5,48.6,75.2,19.8,5.7,9.5,47,450,0.008,154,auth-api,us-west,v1.2.4,Thursday,18.0,none,0,16.0,7.0,53.1,15.2
2026-07-16 18:30:00,26.2,50.2,76.4,0.4,8.1,5.3,76,477,0.011,233,payment-service,us-west,v1.2.4,Thursday,18.0,none,0,16.0,7.0,50.93333333333334,13.399999999999999
2026-07-16 18:35:00,33.5,52.4,76.2,23.8,3.8,4.6,95,808,0.029,233,auth-api,ap-southeast,v1.3.0-rc1,Thursday,18.0,none,0,16.0,7.0,54.03333333333334,8.399999999999999
2026-07-16 18:40:00,31.9,50.4,76.0,22.8,6.7,0.6,94,778,0.0,239,payment-service,eu-central,v1.2.5,Thursday,18.0,none,0,16.0,7.0,52.76666666666667,7.3
2026-07-16 18:45:00,26.5,49.6,75.8,40.5,2.9,2.2,99,520,0.024,187,frontend-web,ap-southeast,v1.2.4,Thursday,18.0,none,0,16.0,7.0,50.633333333333326,5.1
2026-07-16 18:50:00,26.0,50.1,75.9,20.5,4.4,0.4,105,617,0.003,197,frontend-web,us-west,v1.3.0-rc1,Thursday,18.0,none,0,16.0,7.0,50.666666666666664,4.800000000000001
2026-07-16 18:55:00,34.3,47.7,75.6,8.6,3.8,0.8,83,386,0.002,191,frontend-web,us-east,v1.2.4,Thursday,18.0,none,0,16.0,7.0,52.53333333333333,4.6
2026-07-16 19:00:00,27.7,49.3,76.4,34.7,4.7,6.3,123,424,0.001,200,payment-service,ap-southeast,v1.2.4,Thursday,19.0,none,0,16.0,7.0,51.13333333333333,11.0
2026-07-16 19:05:00,39.8,49.6,75.7,31.5,9.9,3.5,83,400,0.001,156,payment-service,us-west,v1.2.5,Thursday,19.0,none,0,16.0,7.0,55.03333333333334,13.4
2026-07-16 19:10:00,31.0,50.2,75.6,12.7,0.7,1.8,105,713,0.014,220,inventory-db,eu-central,v1.2.5,Thursday,19.0,none,0,16.0,7.0,52.26666666666667,2.5
2026-07-16 19:15:00,27.6,49.7,76.3,17.8,3.5,2.0,42,597,0.012,177,inventory-db,us-east,v1.2.5,Thursday,19.0,none,0,16.0,7.0,51.20000000000001,5.5
2026-07-16 19:20:00,31.6,49.6,75.7,38.1,4.4,4.5,94,360,0.012,150,auth-api,us-west,v1.3.0-rc1,Thursday,19.0,none,0,16.0,7.0,52.300000000000004,8.9
2026-07-16 19:25:00,23.3,45.7,75.5,10.1,3.2,5.2,77,523,0.002,164,payment-service,eu-central,v1.2.5,Thursday,19.0,none,0,16.0,7.0,48.166666666666664,8.4
2026-07-16 19:30:00,32.7,48.5,76.3,10.6,5.0,3.8,79,596,0.008,219,frontend-web,us-west,v1.2.4,Thursday,19.0,none,0,16.0,7.0,52.5,8.8
2026-07-16 19:35:00,31.2,50.3,76.8,34.2,6.6,5.7,94,550,0.019,256,inventory-db,eu-central,v1.2.5,Thursday,19.0,none,0,16.0,7.0,52.76666666666667,12.3
2026-07-16 19:40:00,28.2,54.3,75.5,33.5,0.8,4.3,91,432,0.019,205,auth-api,ap-southeast,v1.2.5,Thursday,19.0,none,0,16.0,7.0,52.666666666666664,5.1
2026-07-16 19:45:00,32.7,52.4,74.6,26.6,8.0,6.1,82,545,0.007,203,payment-service,ap-southeast,v1.2.4,Thursday,19.0,none,0,16.0,7.0,53.23333333333333,14.1
2026-07-16 19:50:00,27.5,50.8,76.2,19.3,6.0,5.6,101,478,0.008,200,inventory-db,us-east,v1.2.4,Thursday,19.0,none,0,16.0,7.0,51.5,11.6
2026-07-16 19:55:00,21.5,53.0,75.3,16.7,0.9,3.1,93,404,0.02,153,inventory-db,us-west,v1.3.0-rc1,Thursday,19.0,none,0,16.0,7.0,49.93333333333334,4.0
2026-07-16 20:00:00,26.9,51.9,75.8,24.8,9.2,4.7,68,557,0.004,233,auth-api,eu-central,v1.2.4,Thursday,20.0,none,0,16.0,7.0,51.53333333333333,13.899999999999999
2026-07-16 20:05:00,24.9,52.1,76.4,21.4,9.0,8.3,116,545,0.011,230,frontend-web,ap-southeast,v1.2.5,Thursday,20.0,none,0,16.0,7.0,51.13333333333333,17.3
2026-07-16 20:15:00,34.5,48.5,75.8,-4.2,8.6,4.9,70,459,0.005,204,frontend-web,us-east,v1.2.5,Thursday,20.0,none,0,16.0,7.0,52.93333333333334,13.5
2026-07-16 20:20:00,34.2,999.9,76.2,18.1,7.5,0.3,87,625,0.01,213,payment-service,us-east,v1.2.4,Thursday,20.0,none,0,16.0,7.0,370.09999999999997,7.8
2026-07-16 20:25:00,36.1,51.9,76.0,33.2,12.8,1.3,100,650,0.014,224,payment-service,us-east,v1.2.5,Thursday,20.0,none,0,16.0,7.0,54.666666666666664,14.100000000000001
2026-07-16 20:30:00,32.9,53.0,75.7,13.0,3.6,8.1,84,856,0.013,247,payment-service,eu-central,v1.3.0-rc1,Thursday,20.0,none,0,16.0,7.0,53.866666666666674,11.7
2026-07-16 20:35:00,33.2,49.8,75.1,8.2,7.5,3.2,98,676,0.006,194,frontend-web,us-east,v1.3.0-rc1,Thursday,20.0,none,0,16.0,7.0,52.699999999999996,10.7
2026-07-16 20:40:00,33.6,50.7,75.9,29.3,7.1,6.5,87,553,0.001,231,inventory-db,us-west,v1.3.0-rc1,Thursday,20.0,none,0,16.0,7.0,53.400000000000006,13.6
2026-07-16 20:45:00,28.0,50.7,75.6,38.0,1.5,3.2,91,606,0.007,215,payment-service,eu-central,v1.3.0-rc1,Thursday,20.0,none,0,16.0,7.0,51.43333333333334,4.7
2026-07-16 20:50:00,34.9,47.5,75.9,22.8,13.3,5.2,75,752,0.011,226,inventory-db,us-west,v1.3.0-rc1,Thursday,20.0,none,0,16.0,7.0,52.76666666666667,18.5
2026-07-16 20:55:00,33.9,51.4,75.1,18.1,13.8,8.7,65,666,0.008,236,payment-service,us-east,v1.2.4,Thursday,20.0,none,0,16.0,7.0,53.46666666666666,22.5
2026-07-16 21:00:00,39.4,51.5,75.8,25.8,11.3,7.2,84,998,0.032,293,payment-service,us-east,v1.3.0-rc1,Thursday,21.0,none,0,16.0,7.0,55.56666666666666,18.5
2026-07-16 21:05:00,35.8,51.0,76.1,31.1,10.4,7.0,89,779,0.019,303,frontend-web,us-east,v1.2.5,Thursday,21.0,none,0,16.0,7.0,54.29999999999999,17.4
2026-07-16 21:10:00,36.7,53.6,75.6,24.2,9.6,6.0,101,684,0.01,317,payment-service,ap-southeast,v1.2.4,Thursday,21.0,none,0,16.0,7.0,55.300000000000004,15.6
2026-07-16 21:15:00,38.0,53.8,74.8,51.3,9.6,7.8,77,677,0.007,233,auth-api,ap-southeast,v1.2.5,Thursday,21.0,none,0,16.0,7.0,55.53333333333333,17.4
2026-07-16 21:20:00,37.2,52.4,76.7,30.1,13.9,6.2,91,755,0.006,258,frontend-web,us-west,v1.2.4,Thursday,21.0,none,0,16.0,7.0,55.43333333333334,20.1
2026-07-16 21:25:00,32.8,50.8,76.4,22.4,11.0,4.0,73,777,0.005,258,frontend-web,eu-central,v1.2.5,Thursday,21.0,none,0,16.0,7.0,53.333333333333336,15.0
2026-07-16 21:25:00,33.5,50.8,76.4,22.4,11.0,4.0,73,777,0.005,258,frontend-web,eu-central,v1.2.5,Thursday,21.0,none,0,16.0,7.0,53.56666666666666,15.0
2026-07-16 21:30:00,39.3,48.8,76.8,23.1,4.5,6.8,99,873,0.007,273,inventory-db,eu-central,v1.3.0-rc1,Thursday,21.0,none,0,16.0,7.0,54.96666666666666,11.3
2026-07-16 21:35:00,30.2,54.6,74.9,37.6,6.2,6.6,109,522,0.018,252,payment-service,ap-southeast,v1.3.0-rc1,Thursday,21.0,none,0,16.0,7.0,53.23333333333333,12.8
2026-07-16 21:40:00,29.4,53.4,76.3,25.5,9.6,7.4,65,575,0.016,272,auth-api,ap-southeast,v1.2.5,Thursday,21.0,none,0,16.0,7.0,53.03333333333333,17.0
2026-07-16 21:45:00,29.7,50.7,76.4,35.9,10.7,5.6,104,777,0.002,240,auth-api,us-west,v1.2.5,Thursday,21.0,none,0,16.0,7.0,52.26666666666667,16.299999999999997
2026-07-16 21:50:00,31.3,50.9,75.4,33.6,18.1,8.8,112,680,0.025,266,frontend-web,ap-southeast,v1.3.0-rc1,Thursday,21.0,none,0,16.0,7.0,52.53333333333334,26.900000000000002
2026-07-16 21:50:00,31.9,50.9,75.4,33.6,18.1,8.8,112,680,0.025,266,frontend-web,ap-southeast,v1.3.0-rc1,Thursday,21.0,none,0,16.0,7.0,52.73333333333333,26.900000000000002
2026-07-16 21:55:00,28.8,53.8,76.3,30.3,11.0,4.9,81,692,0.01,243,frontend-web,us-east,v1.2.5,Thursday,21.0,none,0,16.0,7.0,52.96666666666666,15.9
2026-07-16 22:00:00,34.5,49.5,75.3,34.2,11.4,12.4,106,717,0.022,301,payment-service,us-east,v1.3.0-rc1,Thursday,22.0,none,0,16.0,7.0,53.1,23.8
2026-07-16 22:05:00,36.2,52.4,75.7,38.0,10.5,9.2,126,932,0.015,309,inventory-db,us-west,v1.2.4,Thursday,22.0,none,0,16.0,7.0,54.76666666666667,19.7
2026-07-16 22:15:00,44.3,53.8,77.0,34.2,11.6,9.8,104,781,0.033,307,inventory-db,us-east,v1.2.5,Thursday,22.0,none,0,16.0,7.0,58.36666666666667,21.4
2026-07-16 22:25:00,40.7,53.0,75.5,27.7,10.4,12.4,114,705,0.003,282,payment-service,us-west,v1.3.0-rc1,Thursday,22.0,none,0,16.0,7.0,56.4,22.8
2026-07-16 22:30:00,39.3,54.9,76.4,32.3,13.3,5.9,96,913,0.041,323,inventory-db,eu-central,v1.3.0-rc1,Thursday,22.0,none,0,16.0,7.0,56.86666666666667,19.200000000000003
2026-07-16 22:35:00,37.1,55.9,75.6,34.7,14.9,8.5,97,1153,0.002,340,auth-api,us-east,v1.2.5,Thursday,22.0,none,0,16.0,7.0,56.199999999999996,23.4
2026-07-16 22:40:00,35.0,51.6,75.5,30.9,8.6,7.8,101,727,0.008,275,inventory-db,ap-southeast,v1.2.4,Thursday,22.0,none,0,16.0,7.0,54.03333333333333,16.4
2026-07-16 22:45:00,30.4,51.3,75.4,20.9,9.1,12.3,87,838,0.021,283,inventory-db,us-east,v1.2.4,Thursday,22.0,none,0,16.0,7.0,52.36666666666667,21.4
2026-07-16 22:50:00,37.8,52.9,75.4,31.4,14.1,10.8,89,908,0.017,269,auth-api,ap-southeast,v1.2.4,Thursday,22.0,none,0,16.0,7.0,55.36666666666667,24.9
2026-07-16 22:55:00,35.3,51.5,75.2,42.1,13.1,10.6,138,535,0.0,229,payment-service,ap-southeast,v1.2.5,Thursday,22.0,none,0,16.0,7.0,54.0,23.7
2026-07-16 23:00:00,35.6,54.6,76.8,44.2,16.4,12.1,125,1101,0.009,351,inventory-db,ap-southeast,v1.2.5,Thursday,23.0,none,0,16.0,7.0,55.666666666666664,28.5
2026-07-16 23:05:00,33.8,54.3,75.8,38.2,23.6,10.0,130,1170,0.006,358,payment-service,ap-southeast,v1.2.4,Thursday,23.0,none,0,16.0,7.0,54.633333333333326,33.6
2026-07-16 23:10:00,35.5,999.9,76.7,39.8,17.5,8.1,98,997,0.003,327,auth-api,ap-southeast,v1.2.5,Thursday,23.0,none,0,16.0,7.0,370.70000000000005,25.6
2026-07-16 23:15:00,42.4,52.6,75.8,41.4,20.6,14.9,101,1183,0.004,341,auth-api,us-east,v1.3.0-rc1,Thursday,23.0,none,0,16.0,7.0,56.93333333333334,35.5
2026-07-16 23:25:00,45.1,56.0,76.0,36.4,15.2,12.3,100,973,0.012,335,payment-service,ap-southeast,v1.2.5,Thursday,23.0,none,0,16.0,7.0,59.03333333333333,27.5
2026-07-16 23:30:00,45.6,55.6,76.3,22.3,15.2,13.0,94,1322,0.032,378,inventory-db,us-east,v1.2.5,Thursday,23.0,none,0,16.0,7.0,59.166666666666664,28.2
2026-07-16 23:35:00,43.9,52.7,76.1,38.5,17.6,12.2,101,775,0.006,356,auth-api,eu-central,v1.3.0-rc1,Thursday,23.0,none,0,16.0,7.0,57.56666666666666,29.8
2026-07-16 23:40:00,42.849999999999994,51.5,75.7,62.5,15.0,9.9,137,915,0.007,327,payment-service,eu-central,v1.2.5,Thursday,23.0,none,0,16.0,7.0,56.68333333333334,24.9
2026-07-16 23:45:00,41.8,54.6,76.6,32.9,19.6,11.5,102,797,0.004,340,payment-service,us-east,v1.3.0-rc1,Thursday,23.0,none,0,16.0,7.0,57.666666666666664,31.1
2026-07-16 23:50:00,44.6,57.2,75.9,26.7,15.0,12.3,87,1031,0.001,332,payment-service,eu-central,v1.3.0-rc1,Thursday,23.0,none,0,16.0,7.0,59.23333333333334,27.3
2026-07-16 23:55:00,47.3,52.8,76.2,46.7,11.9,9.7,90,732,0.009,310,auth-api,ap-southeast,v1.2.5,Thursday,23.0,none,0,16.0,7.0,58.76666666666667,21.6
2026-07-17 00:00:00,45.1,54.2,75.1,30.3,16.1,13.2,118,1085,0.005,391,payment-service,us-east,v1.3.0-rc1,Friday,0.0,memory_leak,1,17.0,7.0,58.13333333333333,29.3
2026-07-17 00:10:00,48.4,53.5,75.8,40.2,19.3,16.7,109,1412,0.027,409,payment-service,us-west,v1.2.5,Friday,0.0,memory_leak,1,17.0,7.0,59.23333333333333,36.0
2026-07-17 00:20:00,41.4,53.3,76.4,45.8,23.7,13.8,119,995,0.012,372,auth-api,ap-southeast,v1.2.5,Friday,0.0,memory_leak,1,17.0,7.0,57.03333333333333,37.5
2026-07-17 00:25:00,43.3,999.9,76.1,57.2,16.3,16.5,101,1314,0.012,398,auth-api,eu-central,v1.2.5,Friday,0.0,memory_leak,1,17.0,7.0,373.09999999999997,32.8
2026-07-17 00:30:00,51.0,60.2,76.2,47.7,23.5,15.9,129,1160,0.003,385,frontend-web,ap-southeast,v1.3.0-rc1,Friday,0.0,memory_leak,1,17.0,7.0,62.46666666666667,39.4
2026-07-17 00:35:00,48.4,55.5,75.9,71.3,22.7,15.0,102,1546,0.005,458,payment-service,ap-southeast,v1.2.4,Friday,0.0,memory_leak,1,17.0,7.0,59.93333333333334,37.7
2026-07-17 00:40:00,48.6,55.9,77.0,37.6,19.5,18.0,119,753,0.009,374,auth-api,us-west,v1.3.0-rc1,Friday,0.0,memory_leak,1,17.0,7.0,60.5,37.5
2026-07-17 00:45:00,47.2,53.0,76.2,49.1,25.6,13.6,142,1230,0.001,443,inventory-db,ap-southeast,v1.2.5,Friday,0.0,memory_leak,1,17.0,7.0,58.800000000000004,39.2
2026-07-17 00:50:00,46.8,56.2,75.4,59.1,15.4,11.0,147,875,0.006,416,inventory-db,ap-southeast,v1.2.5,Friday,0.0,memory_leak,1,17.0,7.0,59.46666666666667,26.4
2026-07-17 00:55:00,42.6,56.4,76.5,48.7,17.7,15.1,138,828,0.005,385,frontend-web,us-east,v1.2.5,Friday,0.0,memory_leak,1,17.0,7.0,58.5,32.8
2026-07-17 01:00:00,48.7,57.7,76.4,78.2,24.2,17.8,98,1206,0.018,459,payment-service,us-west,v1.2.5,Friday,1.0,memory_leak,1,17.0,7.0,60.93333333333334,42.0
2026-07-17 01:05:00,54.6,54.9,76.1,51.3,23.3,17.4,143,1153,0.019,439,payment-service,ap-southeast,v1.2.4,Friday,1.0,memory_leak,1,17.0,7.0,61.86666666666667,40.7
2026-07-17 01:10:00,55.4,57.1,76.2,61.1,27.0,21.4,151,1216,0.005,472,inventory-db,ap-southeast,v1.2.4,Friday,1.0,memory_leak,1,17.0,7.0,62.9,48.4
2026-07-17 01:15:00,50.8,56.8,76.5,46.2,22.9,16.3,132,1099,0.001,488,frontend-web,us-east,v1.2.5,Friday,1.0,memory_leak,1,17.0,7.0,61.36666666666667,39.2
2026-07-17 01:20:00,54.1,57.5,75.7,61.3,22.5,20.6,131,1235,0.002,457,frontend-web,ap-southeast,v1.2.4,Friday,1.0,memory_leak,1,17.0,7.0,62.43333333333334,43.1
2026-07-17 01:25:00,53.3,60.8,75.7,78.0,26.7,18.0,143,977,0.004,432,payment-service,us-east,v1.2.5,Friday,1.0,memory_leak,1,17.0,7.0,63.26666666666667,44.7
2026-07-17 01:30:00,54.0,57.3,76.6,60.5,21.7,18.7,160,1282,0.041,425,auth-api,us-west,v1.3.0-rc1,Friday,1.0,memory_leak,1,17.0,7.0,62.633333333333326,40.4
2026-07-17 01:35:00,48.4,62.3,75.2,59.4,21.0,21.1,129,954,0.002,446,inventory-db,us-west,v1.2.4,Friday,1.0,memory_leak,1,17.0,7.0,61.96666666666666,42.1
2026-07-17 01:40:00,58.1,64.5,76.3,60.7,24.8,18.3,108,1025,0.002,467,frontend-web,ap-southeast,v1.2.5,Friday,1.0,memory_leak,1,17.0,7.0,66.3,43.1
2026-07-17 01:45:00,51.5,60.4,75.6,54.7,25.8,18.3,155,1319,0.0,436,payment-service,us-east,v1.3.0-rc1,Friday,1.0,memory_leak,1,17.0,7.0,62.5,44.1
2026-07-17 01:50:00,49.3,59.8,75.8,69.9,19.2,16.3,124,1527,0.008,480,payment-service,us-west,v1.2.4,Friday,1.0,memory_leak,1,17.0,7.0,61.633333333333326,35.5
2026-07-17 02:00:00,49.7,61.5,76.5,76.7,30.5,22.0,114,1172,0.026,471,frontend-web,us-east,v1.2.5,Friday,2.0,memory_leak,1,17.0,7.0,62.56666666666666,52.5
2026-07-17 02:05:00,50.0,65.0,75.9,66.2,26.5,18.0,183,849,0.002,423,payment-service,ap-southeast,v1.3.0-rc1,Friday,2.0,memory_leak,1,17.0,7.0,63.63333333333333,44.5
2026-07-17 02:10:00,55.7,60.6,75.5,59.3,29.5,18.0,156,1537,0.01,525,payment-service,eu-central,v1.2.5,Friday,2.0,memory_leak,1,17.0,7.0,63.93333333333334,47.5
2026-07-17 02:15:00,45.9,65.4,77.0,63.2,28.4,22.3,136,1538,0.024,529,inventory-db,us-east,v1.3.0-rc1,Friday,2.0,memory_leak,1,17.0,7.0,62.76666666666667,50.7
2026-07-17 02:20:00,47.3,58.1,75.9,70.3,23.1,19.5,123,1425,0.007,498,payment-service,us-west,v1.2.4,Friday,2.0,memory_leak,1,17.0,7.0,60.43333333333334,42.6
2026-07-17 02:25:00,53.7,64.7,75.3,64.1,27.8,22.4,129,1334,0.007,511,inventory-db,us-west,v1.2.4,Friday,2.0,memory_leak,1,17.0,7.0,64.56666666666666,50.2
2026-07-17 02:30:00,59.8,62.8,76.2,62.1,29.7,16.3,132,1409,0.036,536,auth-api,us-east,v1.2.5,Friday,2.0,memory_leak,1,17.0,7.0,66.26666666666667,46.0
2026-07-17 02:35:00,50.5,58.5,75.5,71.2,26.7,17.0,153,1086,0.02,465,frontend-web,eu-central,v1.2.5,Friday,2.0,memory_leak,1,17.0,7.0,61.5,43.7
2026-07-17 02:40:00,55.2,60.8,76.4,72.9,25.7,23.3,151,1247,0.021,520,auth-api,eu-central,v1.2.5,Friday,2.0,memory_leak,1,17.0,7.0,64.13333333333334,49.0
2026-07-17 02:45:00,50.8,61.2,76.6,71.1,28.3,22.2,142,1390,0.03,532,frontend-web,eu-central,v1.2.5,Friday,2.0,memory_leak,1,17.0,7.0,62.86666666666667,50.5
2026-07-17 02:50:00,56.5,62.1,75.5,58.8,32.1,22.5,135,965,0.0,472,inventory-db,eu-central,v1.2.4,Friday,2.0,memory_leak,1,17.0,7.0,64.7,54.6
2026-07-17 02:55:00,53.6,63.6,75.7,57.9,25.4,22.2,132,1460,0.022,498,inventory-db,ap-southeast,v1.3.0-rc1,Friday,2.0,memory_leak,1,17.0,7.0,64.3,47.599999999999994
2026-07-17 03:00:00,64.0,66.2,75.5,54.2,32.5,25.2,150,1784,0.002,537,frontend-web,us-east,v1.2.5,Friday,3.0,memory_leak,1,17.0,7.0,68.56666666666666,57.7
2026-07-17 03:05:00,54.3,63.5,76.1,79.6,31.9,25.6,142,1851,0.012,575,frontend-web,us-east,v1.2.5,Friday,3.0,memory_leak,1,17.0,7.0,64.63333333333333,57.5
2026-07-17 03:10:00,57.4,65.3,76.5,78.1,30.5,20.8,132,1422,0.013,561,payment-service,eu-central,v1.2.5,Friday,3.0,memory_leak,1,17.0,7.0,66.39999999999999,51.3
2026-07-17 03:15:00,59.9,64.6,76.4,83.5,35.0,19.5,159,1361,0.005,519,payment-service,us-west,v1.3.0-rc1,Friday,3.0,memory_leak,1,17.0,7.0,66.96666666666667,54.5
2026-07-17 03:20:00,58.2,61.5,75.8,86.9,29.8,21.2,157,1726,0.006,579,inventory-db,us-east,v1.2.5,Friday,3.0,memory_leak,1,17.0,7.0,65.16666666666667,51.0
2026-07-17 03:25:00,60.1,65.1,76.2,71.6,35.7,26.4,159,1928,0.0,566,frontend-web,us-east,v1.2.5,Friday,3.0,memory_leak,1,17.0,7.0,67.13333333333333,62.1
2026-07-17 03:30:00,54.9,65.2,76.0,61.3,30.8,24.8,131,1078,0.009,506,auth-api,us-west,v1.3.0-rc1,Friday,3.0,memory_leak,1,17.0,7.0,65.36666666666666,55.6
2026-07-17 03:35:00,62.4,68.5,76.3,68.0,28.8,21.6,138,1286,0.001,538,payment-service,us-east,v1.2.5,Friday,3.0,memory_leak,1,17.0,7.0,69.06666666666666,50.400000000000006
2026-07-17 03:40:00,56.0,63.8,76.7,57.9,32.2,25.0,139,1128,0.014,550,auth-api,ap-southeast,v1.2.5,Friday,3.0,memory_leak,1,17.0,7.0,65.5,57.2
2026-07-17 03:45:00,57.7,69.2,76.0,84.7,28.5,25.4,149,1167,0.005,559,inventory-db,ap-southeast,v1.2.5,Friday,3.0,memory_leak,1,17.0,7.0,67.63333333333334,53.9
2026-07-17 03:50:00,57.3,67.3,76.6,59.8,31.1,21.5,125,1088,0.015,543,auth-api,ap-southeast,v1.3.0-rc1,Friday,3.0,memory_leak,1,17.0,7.0,67.06666666666666,52.6
2026-07-17 03:55:00,59.4,69.8,76.4,76.1,30.4,23.7,122,1264,0.043,467,auth-api,ap-southeast,v1.3.0-rc1,Friday,3.0,memory_leak,1,17.0,7.0,68.53333333333333,54.099999999999994
2026-07-17 04:00:00,61.5,67.8,76.2,77.1,36.4,26.2,160,1581,0.02,566,frontend-web,ap-southeast,v1.3.0-rc1,Friday,4.0,memory_leak,1,17.0,7.0,68.5,62.599999999999994
2026-07-17 04:05:00,54.6,69.6,76.5,84.5,32.7,29.6,166,1915,0.013,553,auth-api,ap-southeast,v1.2.4,Friday,4.0,memory_leak,1,17.0,7.0,66.89999999999999,62.300000000000004
2026-07-17 04:10:00,59.5,66.1,76.5,63.9,30.2,24.9,179,1214,0.01,552,payment-service,us-east,v1.2.5,Friday,4.0,memory_leak,1,17.0,7.0,67.36666666666666,55.099999999999994
2026-07-17 04:15:00,54.4,68.0,75.5,75.8,33.1,27.5,149,1330,0.008,552,payment-service,us-west,v1.3.0-rc1,Friday,4.0,memory_leak,1,17.0,7.0,65.96666666666667,60.6
2026-07-17 04:20:00,61.1,67.8,76.4,87.2,31.9,27.4,167,1447,0.009,584,frontend-web,eu-central,v1.2.4,Friday,4.0,memory_leak,1,17.0,7.0,68.43333333333334,59.3
2026-07-17 04:25:00,60.6,70.4,76.5,87.9,27.6,30.6,172,1720,0.02,575,frontend-web,eu-central,v1.2.4,Friday,4.0,memory_leak,1,17.0,7.0,69.16666666666667,58.2
2026-07-17 04:30:00,63.4,67.5,75.7,82.7,35.1,26.9,163,1775,0.005,631,payment-service,ap-southeast,v1.2.5,Friday,4.0,memory_leak,1,17.0,7.0,68.86666666666667,62.0
2026-07-17 04:35:00,63.3,68.1,76.1,62.7,32.6,25.1,144,1404,0.0,620,payment-service,eu-central,v1.2.5,Friday,4.0,memory_leak,1,17.0,7.0,69.16666666666666,57.7
2026-07-17 04:40:00,66.1,70.0,77.0,83.2,29.9,26.9,153,1477,0.004,599,payment-service,us-west,v1.2.5,Friday,4.0,memory_leak,1,17.0,7.0,71.03333333333333,56.8
2026-07-17 04:45:00,56.8,70.6,76.5,67.6,37.4,27.7,161,1475,0.008,564,auth-api,ap-southeast,v1.3.0-rc1,Friday,4.0,memory_leak,1,17.0,7.0,67.96666666666665,65.1
2026-07-17 04:50:00,57.6,69.1,76.0,60.8,30.8,24.4,145,1810,0.009,617,frontend-web,us-east,v1.2.4,Friday,4.0,memory_leak,1,17.0,7.0,67.56666666666666,55.2
2026-07-17 04:55:00,54.4,66.6,75.7,73.5,30.2,25.6,160,1210,0.018,583,auth-api,ap-southeast,v1.3.0-rc1,Friday,4.0,memory_leak,1,17.0,7.0,65.56666666666666,55.8
2026-07-17 05:00:00,57.4,71.2,76.8,80.9,35.7,22.5,153,1573,0.027,541,frontend-web,ap-southeast,v1.3.0-rc1,Friday,5.0,memory_leak,1,17.0,7.0,68.46666666666665,58.2
2026-07-17 05:05:00,56.4,68.5,75.9,78.1,35.1,23.5,188,1685,0.007,646,frontend-web,us-west,v1.2.4,Friday,5.0,memory_leak,1,17.0,7.0,66.93333333333334,58.6
2026-07-17 05:10:00,62.0,68.5,76.9,75.4,28.7,27.0,183,1317,0.033,585,payment-service,us-west,v1.3.0-rc1,Friday,5.0,memory_leak,1,17.0,7.0,69.13333333333334,55.7
